User,STweekDay,STdateOnly,SThourOfDay,actID,activityName,stTS,distInMPrev,durInSecPrev,SMinsSinceMidnight,durationInSeconds,ETweekDay,ETdateOnly,EThourOfDay
0,3,2014-01-15,14,9,Socialising,2014-01-15T14:08:11Z,0,0,848,209,3,2014-01-15,14
0,3,2014-01-15,14,0,Others,2014-01-15T14:11:40Z,0,0,851,80,3,2014-01-15,14
0,3,2014-01-15,14,1,Commuting,2014-01-15T14:13:00Z,0,0,853,282,3,2014-01-15,14
0,3,2014-01-15,14,0,Others,2014-01-15T14:17:42Z,0,0,857,102,3,2014-01-15,14
0,3,2014-01-15,14,2,Computer,2014-01-15T14:19:24Z,0,0,859,1058,3,2014-01-15,14
0,3,2014-01-15,14,0,Others,2014-01-15T14:37:02Z,0,0,877,149,3,2014-01-15,14
0,3,2014-01-15,14,2,Computer,2014-01-15T14:39:31Z,0,0,879,1212,3,2014-01-15,14
0,3,2014-01-15,14,0,Others,2014-01-15T14:59:43Z,0,0,899,137,3,2014-01-15,15
0,3,2014-01-15,15,1,Commuting,2014-01-15T15:02:00Z,0,0,902,56,3,2014-01-15,15
0,3,2014-01-15,15,2,Computer,2014-01-15T15:02:56Z,0,0,902,74,3,2014-01-15,15
0,3,2014-01-15,15,0,Others,2014-01-15T15:04:10Z,0,0,904,1882,3,2014-01-15,15
0,3,2014-01-15,15,11,Unknown,2014-01-15T15:35:32Z,0,0,935,30268,3,2014-01-15,23
0,4,2014-01-16,0,11,Unknown,2014-01-16T00:00:00Z,0,0,0,39297,4,2014-01-16,10
0,4,2014-01-16,10,0,Others,2014-01-16T10:54:57Z,0,0,654,140,4,2014-01-16,10
0,4,2014-01-16,10,1,Commuting,2014-01-16T10:57:17Z,0,0,657,633,4,2014-01-16,11
0,4,2014-01-16,11,0,Others,2014-01-16T11:07:50Z,0,0,667,1536,4,2014-01-16,11
0,4,2014-01-16,11,9,Socialising,2014-01-16T11:33:26Z,0,0,693,140,4,2014-01-16,11
0,4,2014-01-16,11,0,Others,2014-01-16T11:35:46Z,0,0,695,898,4,2014-01-16,11
0,4,2014-01-16,11,9,Socialising,2014-01-16T11:50:44Z,0,0,710,69,4,2014-01-16,11
0,4,2014-01-16,11,0,Others,2014-01-16T11:51:53Z,0,0,711,69,4,2014-01-16,11
0,4,2014-01-16,11,9,Socialising,2014-01-16T11:53:02Z,0,0,713,70,4,2014-01-16,11
0,4,2014-01-16,11,0,Others,2014-01-16T11:54:12Z,0,0,714,630,4,2014-01-16,12
0,4,2014-01-16,12,9,Socialising,2014-01-16T12:04:42Z,0,0,724,139,4,2014-01-16,12
0,4,2014-01-16,12,0,Others,2014-01-16T12:07:01Z,0,0,727,69,4,2014-01-16,12
0,4,2014-01-16,12,9,Socialising,2014-01-16T12:08:10Z,0,0,728,140,4,2014-01-16,12
0,4,2014-01-16,12,0,Others,2014-01-16T12:10:30Z,0,0,730,209,4,2014-01-16,12
0,4,2014-01-16,12,9,Socialising,2014-01-16T12:13:59Z,0,0,733,208,4,2014-01-16,12
0,4,2014-01-16,12,0,Others,2014-01-16T12:17:27Z,0,0,737,69,4,2014-01-16,12
0,4,2014-01-16,12,9,Socialising,2014-01-16T12:18:36Z,0,0,738,211,4,2014-01-16,12
0,4,2014-01-16,12,0,Others,2014-01-16T12:22:07Z,0,0,742,212,4,2014-01-16,12
0,4,2014-01-16,12,9,Socialising,2014-01-16T12:25:39Z,0,0,745,35,4,2014-01-16,12
0,4,2014-01-16,12,0,Others,2014-01-16T12:26:14Z,0,0,746,69,4,2014-01-16,12
0,4,2014-01-16,12,9,Socialising,2014-01-16T12:27:23Z,0,0,747,350,4,2014-01-16,12
0,4,2014-01-16,12,0,Others,2014-01-16T12:33:13Z,0,0,753,69,4,2014-01-16,12
0,4,2014-01-16,12,9,Socialising,2014-01-16T12:34:22Z,0,0,754,424,4,2014-01-16,12
0,4,2014-01-16,12,0,Others,2014-01-16T12:41:26Z,0,0,761,490,4,2014-01-16,12
0,4,2014-01-16,12,9,Socialising,2014-01-16T12:49:36Z,0,0,769,70,4,2014-01-16,12
0,4,2014-01-16,12,0,Others,2014-01-16T12:50:46Z,0,0,770,357,4,2014-01-16,12
0,4,2014-01-16,12,9,Socialising,2014-01-16T12:56:43Z,0,0,776,69,4,2014-01-16,12
0,4,2014-01-16,12,0,Others,2014-01-16T12:57:52Z,0,0,777,1051,4,2014-01-16,13
0,4,2014-01-16,13,2,Computer,2014-01-16T13:15:23Z,0,0,795,369,4,2014-01-16,13
0,4,2014-01-16,13,9,Socialising,2014-01-16T13:21:32Z,0,0,801,424,4,2014-01-16,13
0,4,2014-01-16,13,0,Others,2014-01-16T13:28:36Z,0,0,808,70,4,2014-01-16,13
0,4,2014-01-16,13,9,Socialising,2014-01-16T13:29:46Z,0,0,809,70,4,2014-01-16,13
0,4,2014-01-16,13,0,Others,2014-01-16T13:30:56Z,0,0,810,343,4,2014-01-16,13
0,4,2014-01-16,13,9,Socialising,2014-01-16T13:36:39Z,0,0,816,349,4,2014-01-16,13
0,4,2014-01-16,13,2,Computer,2014-01-16T13:42:28Z,0,0,822,1157,4,2014-01-16,14
0,4,2014-01-16,14,0,Others,2014-01-16T14:01:45Z,0,0,841,70,4,2014-01-16,14
0,4,2014-01-16,14,1,Commuting,2014-01-16T14:02:55Z,0,0,842,2415,4,2014-01-16,14
0,4,2014-01-16,14,11,Unknown,2014-01-16T14:43:10Z,0,0,883,1417,4,2014-01-16,15
0,4,2014-01-16,15,0,Others,2014-01-16T15:06:47Z,0,0,906,72,4,2014-01-16,15
0,4,2014-01-16,15,1,Commuting,2014-01-16T15:07:59Z,0,0,907,561,4,2014-01-16,15
0,4,2014-01-16,15,0,Others,2014-01-16T15:17:20Z,0,0,917,82,4,2014-01-16,15
0,4,2014-01-16,15,2,Computer,2014-01-16T15:18:42Z,0,0,918,1106,4,2014-01-16,15
0,4,2014-01-16,15,0,Others,2014-01-16T15:37:08Z,0,0,937,69,4,2014-01-16,15
0,4,2014-01-16,15,2,Computer,2014-01-16T15:38:17Z,0,0,938,1037,4,2014-01-16,15
0,4,2014-01-16,15,0,Others,2014-01-16T15:55:34Z,0,0,955,139,4,2014-01-16,15
0,4,2014-01-16,15,2,Computer,2014-01-16T15:57:53Z,0,0,957,140,4,2014-01-16,16
0,4,2014-01-16,16,0,Others,2014-01-16T16:00:13Z,0,0,960,418,4,2014-01-16,16
0,4,2014-01-16,16,9,Socialising,2014-01-16T16:07:11Z,0,0,967,139,4,2014-01-16,16
0,4,2014-01-16,16,2,Computer,2014-01-16T16:09:30Z,0,0,969,276,4,2014-01-16,16
0,4,2014-01-16,16,9,Socialising,2014-01-16T16:14:06Z,0,0,974,139,4,2014-01-16,16
0,4,2014-01-16,16,0,Others,2014-01-16T16:16:25Z,0,0,976,69,4,2014-01-16,16
0,4,2014-01-16,16,2,Computer,2014-01-16T16:17:34Z,0,0,977,139,4,2014-01-16,16
0,4,2014-01-16,16,0,Others,2014-01-16T16:19:53Z,0,0,979,70,4,2014-01-16,16
0,4,2014-01-16,16,2,Computer,2014-01-16T16:21:03Z,0,0,981,363,4,2014-01-16,16
0,4,2014-01-16,16,0,Others,2014-01-16T16:27:06Z,0,0,987,71,4,2014-01-16,16
0,4,2014-01-16,16,2,Computer,2014-01-16T16:28:17Z,0,0,988,69,4,2014-01-16,16
0,4,2014-01-16,16,0,Others,2014-01-16T16:29:26Z,0,0,989,138,4,2014-01-16,16
0,4,2014-01-16,16,2,Computer,2014-01-16T16:31:44Z,0,0,991,74,4,2014-01-16,16
0,4,2014-01-16,16,0,Others,2014-01-16T16:32:58Z,0,0,992,143,4,2014-01-16,16
0,4,2014-01-16,16,2,Computer,2014-01-16T16:35:21Z,0,0,995,518,4,2014-01-16,16
0,4,2014-01-16,16,0,Others,2014-01-16T16:43:59Z,0,0,1003,69,4,2014-01-16,16
0,4,2014-01-16,16,2,Computer,2014-01-16T16:45:08Z,0,0,1005,69,4,2014-01-16,16
0,4,2014-01-16,16,0,Others,2014-01-16T16:46:17Z,0,0,1006,287,4,2014-01-16,16
0,4,2014-01-16,16,2,Computer,2014-01-16T16:51:04Z,0,0,1011,138,4,2014-01-16,16
0,4,2014-01-16,16,0,Others,2014-01-16T16:53:22Z,0,0,1013,138,4,2014-01-16,16
0,4,2014-01-16,16,2,Computer,2014-01-16T16:55:40Z,0,0,1015,69,4,2014-01-16,16
0,4,2014-01-16,16,0,Others,2014-01-16T16:56:49Z,0,0,1016,69,4,2014-01-16,16
0,4,2014-01-16,16,2,Computer,2014-01-16T16:57:58Z,0,0,1017,141,4,2014-01-16,17
0,4,2014-01-16,17,0,Others,2014-01-16T17:00:19Z,0,0,1020,282,4,2014-01-16,17
0,4,2014-01-16,17,2,Computer,2014-01-16T17:05:01Z,0,0,1025,69,4,2014-01-16,17
0,4,2014-01-16,17,0,Others,2014-01-16T17:06:10Z,0,0,1026,288,4,2014-01-16,17
0,4,2014-01-16,17,2,Computer,2014-01-16T17:10:58Z,0,0,1030,69,4,2014-01-16,17
0,4,2014-01-16,17,0,Others,2014-01-16T17:12:07Z,0,0,1032,69,4,2014-01-16,17
0,4,2014-01-16,17,2,Computer,2014-01-16T17:13:16Z,0,0,1033,721,4,2014-01-16,17
0,4,2014-01-16,17,0,Others,2014-01-16T17:25:17Z,0,0,1045,141,4,2014-01-16,17
0,4,2014-01-16,17,2,Computer,2014-01-16T17:27:38Z,0,0,1047,554,4,2014-01-16,17
0,4,2014-01-16,17,0,Others,2014-01-16T17:36:52Z,0,0,1056,70,4,2014-01-16,17
0,4,2014-01-16,17,2,Computer,2014-01-16T17:38:02Z,0,0,1058,275,4,2014-01-16,17
0,4,2014-01-16,17,0,Others,2014-01-16T17:42:37Z,0,0,1062,140,4,2014-01-16,17
0,4,2014-01-16,17,9,Socialising,2014-01-16T17:44:57Z,0,0,1064,68,4,2014-01-16,17
0,4,2014-01-16,17,0,Others,2014-01-16T17:46:05Z,0,0,1066,1268,4,2014-01-16,18
0,4,2014-01-16,18,9,Socialising,2014-01-16T18:07:13Z,0,0,1087,209,4,2014-01-16,18
0,4,2014-01-16,18,0,Others,2014-01-16T18:10:42Z,0,0,1090,139,4,2014-01-16,18
0,4,2014-01-16,18,9,Socialising,2014-01-16T18:13:01Z,0,0,1093,138,4,2014-01-16,18
0,4,2014-01-16,18,2,Computer,2014-01-16T18:15:19Z,0,0,1095,66,4,2014-01-16,18
0,4,2014-01-16,18,0,Others,2014-01-16T18:16:25Z,0,0,1096,209,4,2014-01-16,18
0,4,2014-01-16,18,9,Socialising,2014-01-16T18:19:54Z,0,0,1099,280,4,2014-01-16,18
0,4,2014-01-16,18,0,Others,2014-01-16T18:24:34Z,0,0,1104,71,4,2014-01-16,18
0,4,2014-01-16,18,9,Socialising,2014-01-16T18:25:45Z,0,0,1105,1115,4,2014-01-16,18
0,4,2014-01-16,18,1,Commuting,2014-01-16T18:44:20Z,0,0,1124,759,4,2014-01-16,18
0,4,2014-01-16,18,0,Others,2014-01-16T18:56:59Z,0,0,1136,1800,4,2014-01-16,19
0,4,2014-01-16,19,11,Unknown,2014-01-16T19:26:59Z,0,0,1166,16381,4,2014-01-16,23
0,1,2014-01-20,0,11,Unknown,2014-01-20T00:00:00Z,0,0,0,48537,1,2014-01-20,13
0,1,2014-01-20,13,0,Others,2014-01-20T13:28:57Z,0,0,808,80,1,2014-01-20,13
0,1,2014-01-20,13,2,Computer,2014-01-20T13:30:17Z,0,0,810,500,1,2014-01-20,13
0,1,2014-01-20,13,0,Others,2014-01-20T13:38:37Z,0,0,818,69,1,2014-01-20,13
0,1,2014-01-20,13,2,Computer,2014-01-20T13:39:46Z,0,0,819,70,1,2014-01-20,13
0,1,2014-01-20,13,0,Others,2014-01-20T13:40:56Z,0,0,820,69,1,2014-01-20,13
0,1,2014-01-20,13,2,Computer,2014-01-20T13:42:05Z,0,0,822,70,1,2014-01-20,13
0,1,2014-01-20,13,0,Others,2014-01-20T13:43:15Z,0,0,823,71,1,2014-01-20,13
0,1,2014-01-20,13,2,Computer,2014-01-20T13:44:26Z,0,0,824,138,1,2014-01-20,13
0,1,2014-01-20,13,0,Others,2014-01-20T13:46:44Z,0,0,826,210,1,2014-01-20,13
0,1,2014-01-20,13,2,Computer,2014-01-20T13:50:14Z,0,0,830,722,1,2014-01-20,14
0,1,2014-01-20,14,0,Others,2014-01-20T14:02:16Z,0,0,842,69,1,2014-01-20,14
0,1,2014-01-20,14,2,Computer,2014-01-20T14:03:25Z,0,0,843,692,1,2014-01-20,14
0,1,2014-01-20,14,0,Others,2014-01-20T14:14:57Z,0,0,854,158,1,2014-01-20,14
0,1,2014-01-20,14,2,Computer,2014-01-20T14:17:35Z,0,0,857,78,1,2014-01-20,14
0,1,2014-01-20,14,0,Others,2014-01-20T14:18:53Z,0,0,858,69,1,2014-01-20,14
0,1,2014-01-20,14,2,Computer,2014-01-20T14:20:02Z,0,0,860,79,1,2014-01-20,14
0,1,2014-01-20,14,0,Others,2014-01-20T14:21:21Z,0,0,861,69,1,2014-01-20,14
0,1,2014-01-20,14,2,Computer,2014-01-20T14:22:30Z,0,0,862,737,1,2014-01-20,14
0,1,2014-01-20,14,0,Others,2014-01-20T14:34:47Z,0,0,874,221,1,2014-01-20,14
0,1,2014-01-20,14,2,Computer,2014-01-20T14:38:28Z,0,0,878,141,1,2014-01-20,14
0,1,2014-01-20,14,0,Others,2014-01-20T14:40:49Z,0,0,880,214,1,2014-01-20,14
0,1,2014-01-20,14,2,Computer,2014-01-20T14:44:23Z,0,0,884,70,1,2014-01-20,14
0,1,2014-01-20,14,0,Others,2014-01-20T14:45:33Z,0,0,885,506,1,2014-01-20,14
0,1,2014-01-20,14,2,Computer,2014-01-20T14:53:59Z,0,0,893,216,1,2014-01-20,14
0,1,2014-01-20,14,0,Others,2014-01-20T14:57:35Z,0,0,897,81,1,2014-01-20,14
0,1,2014-01-20,14,2,Computer,2014-01-20T14:58:56Z,0,0,898,148,1,2014-01-20,15
0,1,2014-01-20,15,0,Others,2014-01-20T15:01:24Z,0,0,901,349,1,2014-01-20,15
0,1,2014-01-20,15,2,Computer,2014-01-20T15:07:13Z,0,0,907,73,1,2014-01-20,15
0,1,2014-01-20,15,0,Others,2014-01-20T15:08:26Z,0,0,908,70,1,2014-01-20,15
0,1,2014-01-20,15,2,Computer,2014-01-20T15:09:36Z,0,0,909,555,1,2014-01-20,15
0,1,2014-01-20,15,0,Others,2014-01-20T15:18:51Z,0,0,918,70,1,2014-01-20,15
0,1,2014-01-20,15,2,Computer,2014-01-20T15:20:01Z,0,0,920,1189,1,2014-01-20,15
0,1,2014-01-20,15,0,Others,2014-01-20T15:39:50Z,0,0,939,72,1,2014-01-20,15
0,1,2014-01-20,15,2,Computer,2014-01-20T15:41:02Z,0,0,941,284,1,2014-01-20,15
0,1,2014-01-20,15,0,Others,2014-01-20T15:45:46Z,0,0,945,494,1,2014-01-20,15
0,1,2014-01-20,15,2,Computer,2014-01-20T15:54:00Z,0,0,954,565,1,2014-01-20,16
0,1,2014-01-20,16,0,Others,2014-01-20T16:03:25Z,0,0,963,70,1,2014-01-20,16
0,1,2014-01-20,16,9,Socialising,2014-01-20T16:04:35Z,0,0,964,490,1,2014-01-20,16
0,1,2014-01-20,16,0,Others,2014-01-20T16:12:45Z,0,0,972,554,1,2014-01-20,16
0,1,2014-01-20,16,1,Commuting,2014-01-20T16:21:59Z,0,0,981,70,1,2014-01-20,16
0,1,2014-01-20,16,0,Others,2014-01-20T16:23:09Z,0,0,983,211,1,2014-01-20,16
0,1,2014-01-20,16,1,Commuting,2014-01-20T16:26:40Z,0,0,986,206,1,2014-01-20,16
0,1,2014-01-20,16,2,Computer,2014-01-20T16:30:06Z,0,0,990,2399,1,2014-01-20,17
0,1,2014-01-20,17,0,Others,2014-01-20T17:10:05Z,0,0,1030,71,1,2014-01-20,17
0,1,2014-01-20,17,2,Computer,2014-01-20T17:11:16Z,0,0,1031,1150,1,2014-01-20,17
0,1,2014-01-20,17,0,Others,2014-01-20T17:30:26Z,0,0,1050,70,1,2014-01-20,17
0,1,2014-01-20,17,2,Computer,2014-01-20T17:31:36Z,0,0,1051,75,1,2014-01-20,17
0,1,2014-01-20,17,0,Others,2014-01-20T17:32:51Z,0,0,1052,72,1,2014-01-20,17
0,1,2014-01-20,17,2,Computer,2014-01-20T17:34:03Z,0,0,1054,141,1,2014-01-20,17
0,1,2014-01-20,17,9,Socialising,2014-01-20T17:36:24Z,0,0,1056,70,1,2014-01-20,17
0,1,2014-01-20,17,2,Computer,2014-01-20T17:37:34Z,0,0,1057,73,1,2014-01-20,17
0,1,2014-01-20,17,0,Others,2014-01-20T17:38:47Z,0,0,1058,69,1,2014-01-20,17
0,1,2014-01-20,17,2,Computer,2014-01-20T17:39:56Z,0,0,1059,365,1,2014-01-20,17
0,1,2014-01-20,17,0,Others,2014-01-20T17:46:01Z,0,0,1066,69,1,2014-01-20,17
0,1,2014-01-20,17,2,Computer,2014-01-20T17:47:10Z,0,0,1067,138,1,2014-01-20,17
0,1,2014-01-20,17,0,Others,2014-01-20T17:49:28Z,0,0,1069,69,1,2014-01-20,17
0,1,2014-01-20,17,2,Computer,2014-01-20T17:50:37Z,0,0,1070,1328,1,2014-01-20,18
0,1,2014-01-20,18,0,Others,2014-01-20T18:12:45Z,0,0,1092,206,1,2014-01-20,18
0,1,2014-01-20,18,2,Computer,2014-01-20T18:16:11Z,0,0,1096,141,1,2014-01-20,18
0,1,2014-01-20,18,0,Others,2014-01-20T18:18:32Z,0,0,1098,68,1,2014-01-20,18
0,1,2014-01-20,18,2,Computer,2014-01-20T18:19:40Z,0,0,1099,1064,1,2014-01-20,18
0,1,2014-01-20,18,0,Others,2014-01-20T18:37:24Z,0,0,1117,80,1,2014-01-20,18
0,1,2014-01-20,18,2,Computer,2014-01-20T18:38:44Z,0,0,1118,557,1,2014-01-20,18
0,1,2014-01-20,18,0,Others,2014-01-20T18:48:01Z,0,0,1128,482,1,2014-01-20,18
0,1,2014-01-20,18,2,Computer,2014-01-20T18:56:03Z,0,0,1136,208,1,2014-01-20,18
0,1,2014-01-20,18,0,Others,2014-01-20T18:59:31Z,0,0,1139,68,1,2014-01-20,19
0,1,2014-01-20,19,2,Computer,2014-01-20T19:00:39Z,0,0,1140,71,1,2014-01-20,19
0,1,2014-01-20,19,0,Others,2014-01-20T19:01:50Z,0,0,1141,142,1,2014-01-20,19
0,1,2014-01-20,19,2,Computer,2014-01-20T19:04:12Z,0,0,1144,351,1,2014-01-20,19
0,1,2014-01-20,19,0,Others,2014-01-20T19:10:03Z,0,0,1150,69,1,2014-01-20,19
0,1,2014-01-20,19,2,Computer,2014-01-20T19:11:12Z,0,0,1151,219,1,2014-01-20,19
0,1,2014-01-20,19,0,Others,2014-01-20T19:14:51Z,0,0,1154,139,1,2014-01-20,19
0,1,2014-01-20,19,2,Computer,2014-01-20T19:17:10Z,0,0,1157,215,1,2014-01-20,19
0,1,2014-01-20,19,0,Others,2014-01-20T19:20:45Z,0,0,1160,138,1,2014-01-20,19
0,1,2014-01-20,19,2,Computer,2014-01-20T19:23:03Z,0,0,1163,69,1,2014-01-20,19
0,1,2014-01-20,19,0,Others,2014-01-20T19:24:12Z,0,0,1164,276,1,2014-01-20,19
0,1,2014-01-20,19,2,Computer,2014-01-20T19:28:48Z,0,0,1168,80,1,2014-01-20,19
0,1,2014-01-20,19,0,Others,2014-01-20T19:30:08Z,0,0,1170,212,1,2014-01-20,19
0,1,2014-01-20,19,2,Computer,2014-01-20T19:33:40Z,0,0,1173,70,1,2014-01-20,19
0,1,2014-01-20,19,0,Others,2014-01-20T19:34:50Z,0,0,1174,140,1,2014-01-20,19
0,1,2014-01-20,19,9,Socialising,2014-01-20T19:37:10Z,0,0,1177,69,1,2014-01-20,19
0,1,2014-01-20,19,0,Others,2014-01-20T19:38:19Z,0,0,1178,556,1,2014-01-20,19
0,1,2014-01-20,19,1,Commuting,2014-01-20T19:47:35Z,0,0,1187,410,1,2014-01-20,19
0,1,2014-01-20,19,0,Others,2014-01-20T19:54:25Z,0,0,1194,137,1,2014-01-20,19
0,1,2014-01-20,19,2,Computer,2014-01-20T19:56:42Z,0,0,1196,214,1,2014-01-20,20
0,1,2014-01-20,20,0,Others,2014-01-20T20:00:16Z,0,0,1200,1954,1,2014-01-20,20
0,1,2014-01-20,20,11,Unknown,2014-01-20T20:32:50Z,0,0,1232,12430,1,2014-01-20,23
0,2,2014-01-21,0,11,Unknown,2014-01-21T00:00:00Z,0,0,0,54132,2,2014-01-21,15
0,2,2014-01-21,15,0,Others,2014-01-21T15:02:12Z,0,0,902,71,2,2014-01-21,15
0,2,2014-01-21,15,2,Computer,2014-01-21T15:03:23Z,0,0,903,218,2,2014-01-21,15
0,2,2014-01-21,15,0,Others,2014-01-21T15:07:01Z,0,0,907,498,2,2014-01-21,15
0,2,2014-01-21,15,2,Computer,2014-01-21T15:15:19Z,0,0,915,776,2,2014-01-21,15
0,2,2014-01-21,15,0,Others,2014-01-21T15:28:15Z,0,0,928,208,2,2014-01-21,15
0,2,2014-01-21,15,2,Computer,2014-01-21T15:31:43Z,0,0,931,73,2,2014-01-21,15
0,2,2014-01-21,15,0,Others,2014-01-21T15:32:56Z,0,0,932,1237,2,2014-01-21,15
0,2,2014-01-21,15,2,Computer,2014-01-21T15:53:33Z,0,0,953,347,2,2014-01-21,15
0,2,2014-01-21,15,0,Others,2014-01-21T15:59:20Z,0,0,959,141,2,2014-01-21,16
0,2,2014-01-21,16,2,Computer,2014-01-21T16:01:41Z,0,0,961,71,2,2014-01-21,16
0,2,2014-01-21,16,0,Others,2014-01-21T16:02:52Z,0,0,962,142,2,2014-01-21,16
0,2,2014-01-21,16,2,Computer,2014-01-21T16:05:14Z,0,0,965,70,2,2014-01-21,16
0,2,2014-01-21,16,0,Others,2014-01-21T16:06:24Z,0,0,966,139,2,2014-01-21,16
0,2,2014-01-21,16,2,Computer,2014-01-21T16:08:43Z,0,0,968,641,2,2014-01-21,16
0,2,2014-01-21,16,0,Others,2014-01-21T16:19:24Z,0,0,979,70,2,2014-01-21,16
0,2,2014-01-21,16,2,Computer,2014-01-21T16:20:34Z,0,0,980,70,2,2014-01-21,16
0,2,2014-01-21,16,0,Others,2014-01-21T16:21:44Z,0,0,981,69,2,2014-01-21,16
0,2,2014-01-21,16,2,Computer,2014-01-21T16:22:53Z,0,0,982,624,2,2014-01-21,16
0,2,2014-01-21,16,0,Others,2014-01-21T16:33:17Z,0,0,993,138,2,2014-01-21,16
0,2,2014-01-21,16,2,Computer,2014-01-21T16:35:35Z,0,0,995,420,2,2014-01-21,16
0,2,2014-01-21,16,0,Others,2014-01-21T16:42:35Z,0,0,1002,139,2,2014-01-21,16
0,2,2014-01-21,16,2,Computer,2014-01-21T16:44:54Z,0,0,1004,281,2,2014-01-21,16
0,2,2014-01-21,16,0,Others,2014-01-21T16:49:35Z,0,0,1009,71,2,2014-01-21,16
0,2,2014-01-21,16,2,Computer,2014-01-21T16:50:46Z,0,0,1010,349,2,2014-01-21,16
0,2,2014-01-21,16,0,Others,2014-01-21T16:56:35Z,0,0,1016,69,2,2014-01-21,16
0,2,2014-01-21,16,2,Computer,2014-01-21T16:57:44Z,0,0,1017,56,2,2014-01-21,16
0,2,2014-01-21,16,0,Others,2014-01-21T16:58:40Z,0,0,1018,69,2,2014-01-21,16
0,2,2014-01-21,16,2,Computer,2014-01-21T16:59:49Z,0,0,1019,69,2,2014-01-21,17
0,2,2014-01-21,17,0,Others,2014-01-21T17:00:58Z,0,0,1020,70,2,2014-01-21,17
0,2,2014-01-21,17,2,Computer,2014-01-21T17:02:08Z,0,0,1022,915,2,2014-01-21,17
0,2,2014-01-21,17,0,Others,2014-01-21T17:17:23Z,0,0,1037,209,2,2014-01-21,17
0,2,2014-01-21,17,2,Computer,2014-01-21T17:20:52Z,0,0,1040,213,2,2014-01-21,17
0,2,2014-01-21,17,0,Others,2014-01-21T17:24:25Z,0,0,1044,346,2,2014-01-21,17
0,2,2014-01-21,17,2,Computer,2014-01-21T17:30:11Z,0,0,1050,75,2,2014-01-21,17
0,2,2014-01-21,17,0,Others,2014-01-21T17:31:26Z,0,0,1051,141,2,2014-01-21,17
0,2,2014-01-21,17,2,Computer,2014-01-21T17:33:47Z,0,0,1053,633,2,2014-01-21,17
0,2,2014-01-21,17,0,Others,2014-01-21T17:44:20Z,0,0,1064,70,2,2014-01-21,17
0,2,2014-01-21,17,2,Computer,2014-01-21T17:45:30Z,0,0,1065,140,2,2014-01-21,17
0,2,2014-01-21,17,0,Others,2014-01-21T17:47:50Z,0,0,1067,69,2,2014-01-21,17
0,2,2014-01-21,17,2,Computer,2014-01-21T17:48:59Z,0,0,1068,209,2,2014-01-21,17
0,2,2014-01-21,17,0,Others,2014-01-21T17:52:28Z,0,0,1072,69,2,2014-01-21,17
0,2,2014-01-21,17,2,Computer,2014-01-21T17:53:37Z,0,0,1073,70,2,2014-01-21,17
0,2,2014-01-21,17,0,Others,2014-01-21T17:54:47Z,0,0,1074,210,2,2014-01-21,17
0,2,2014-01-21,17,2,Computer,2014-01-21T17:58:17Z,0,0,1078,358,2,2014-01-21,18
0,2,2014-01-21,18,0,Others,2014-01-21T18:04:15Z,0,0,1084,70,2,2014-01-21,18
0,2,2014-01-21,18,2,Computer,2014-01-21T18:05:25Z,0,0,1085,70,2,2014-01-21,18
0,2,2014-01-21,18,0,Others,2014-01-21T18:06:35Z,0,0,1086,73,2,2014-01-21,18
0,2,2014-01-21,18,2,Computer,2014-01-21T18:07:48Z,0,0,1087,487,2,2014-01-21,18
0,2,2014-01-21,18,0,Others,2014-01-21T18:15:55Z,0,0,1095,71,2,2014-01-21,18
0,2,2014-01-21,18,9,Socialising,2014-01-21T18:17:06Z,0,0,1097,71,2,2014-01-21,18
0,2,2014-01-21,18,2,Computer,2014-01-21T18:18:17Z,0,0,1098,71,2,2014-01-21,18
0,2,2014-01-21,18,9,Socialising,2014-01-21T18:19:28Z,0,0,1099,417,2,2014-01-21,18
0,2,2014-01-21,18,0,Others,2014-01-21T18:26:25Z,0,0,1106,72,2,2014-01-21,18
0,2,2014-01-21,18,9,Socialising,2014-01-21T18:27:37Z,0,0,1107,987,2,2014-01-21,18
0,2,2014-01-21,18,0,Others,2014-01-21T18:44:04Z,0,0,1124,285,2,2014-01-21,18
0,2,2014-01-21,18,9,Socialising,2014-01-21T18:48:49Z,0,0,1128,497,2,2014-01-21,18
0,2,2014-01-21,18,0,Others,2014-01-21T18:57:06Z,0,0,1137,83,2,2014-01-21,18
0,2,2014-01-21,18,2,Computer,2014-01-21T18:58:29Z,0,0,1138,81,2,2014-01-21,18
0,2,2014-01-21,18,0,Others,2014-01-21T18:59:50Z,0,0,1139,141,2,2014-01-21,19
0,2,2014-01-21,19,2,Computer,2014-01-21T19:02:11Z,0,0,1142,355,2,2014-01-21,19
0,2,2014-01-21,19,0,Others,2014-01-21T19:08:06Z,0,0,1148,145,2,2014-01-21,19
0,2,2014-01-21,19,2,Computer,2014-01-21T19:10:31Z,0,0,1150,411,2,2014-01-21,19
0,2,2014-01-21,19,0,Others,2014-01-21T19:17:22Z,0,0,1157,280,2,2014-01-21,19
0,2,2014-01-21,19,2,Computer,2014-01-21T19:22:02Z,0,0,1162,642,2,2014-01-21,19
0,2,2014-01-21,19,0,Others,2014-01-21T19:32:44Z,0,0,1172,139,2,2014-01-21,19
0,2,2014-01-21,19,2,Computer,2014-01-21T19:35:03Z,0,0,1175,143,2,2014-01-21,19
0,2,2014-01-21,19,0,Others,2014-01-21T19:37:26Z,0,0,1177,209,2,2014-01-21,19
0,2,2014-01-21,19,9,Socialising,2014-01-21T19:40:55Z,0,0,1180,139,2,2014-01-21,19
